,id,author_id,author_handle,author_name,author_description,author_location,author_verified,text,is_reply,like_count,quote_count,reply_count,retweet_count,created_at,matched_rules,labels
200,1378316328319193090,965147930620497920,Michael54537917,Michael Shannon,Bipolar crazy ..Labour UK stopped alcohol 1st August 2018 amazing health improvement and smart home geek,"Bolsover, England",False,Government have enough data on everyone now https://t.co/clq0R9hoTo,True,0,0,0,0,2021-04-03 11:59:55 UTC,vaccines,0.0
201,1378242081680986113,987652804570435584,CatherineJayn11,Catherine Jayne 👗,"The guess of gravity 
The guess of evolution 
The bs of space .......
into the rabbit hole without my Alice dress",Antarctica,False,Never ever ever !! https://t.co/ajtjYjsLh9,True,0,0,0,0,2021-04-03 07:04:53 UTC,vaccines,-1.0
202,1378452219226390534,101643135,pacfan613,Lester Bischoff,"23 Yrs US Army , Member DAV, Am Legion, VFW.  Packer stockholder, Love Packers, Brewers,Wis Badgers,  #Trump2020#PATRIOT #MAGA #BENGHAZI#, 6%","Sheboygan, Wisconsin",False,This is absolutely wrong🤬 https://t.co/FTZRT2ZYBP,True,0,0,0,0,2021-04-03 20:59:54 UTC,vaccines,-1.0
203,1378405703300300810,1329142823044739072,Aten_Ra_33_9,Aten_Ra,"God Of Infinite Attributes.

Dream Big, Play Bigger - Imagine The Best You Could Ever Be Then Go Out And Better It.",Universal Ominipotence,False,Like a boss! https://t.co/NehHnoWlZT,True,0,0,0,0,2021-04-03 17:55:03 UTC,vaccines,0.0
204,1378419570172686343,1052485525,YorkieWR,Yorkie,"Grumpy old man
""I disapprove of what you say, but I will defend to the death your right to say it"" #AllLivesMatter #Plandemic  #Casedemic",Yorkshire,False,"@suzanne_moore Is the yellow fever vaxx classed as an experimental jab &amp; in trials until 2023? Also as you're an expert, is the survival rate of those getting YF around the same as those who get the 'deadly' CV19 virus - over 99%? https://t.co/nEtk66wH6s",True,0,0,0,0,2021-04-03 18:50:09 UTC,vaccines,-1.0
205,1378195541050331143,17566234,AnnStrahm,Ann-ti-QAnonsense🏴‍☠️,"Liberation Sociologist. Engaged in the ruthless criticism of all that exists. All views expressed are mine and mine alone, so there. She/her.",The Great Central Valley of CA,False,@JoyAnnReid Unvaccinated are unwelcome in my home. Guests will have to show me their vaccine card to enter.,True,0,0,0,0,2021-04-03 03:59:57 UTC,vaccines,0.0
206,1378361631420338180,244707811,muinteoirmama,mm #vaccinateschoolstaff,#wecanbezero A frazzled mom ( with some help from another frazzled mom) 🙃🙃🙃,"Limerick, Ireland",False,Unreal considering we in schools are working with up to 70 contacts a day no distancing or masks and we will be waiting until Autumn for vaccination https://t.co/ZYu6INGi1J,True,0,0,0,0,2021-04-03 14:59:56 UTC,vaccines,0.0
207,1378226985596506114,1507161,zincink,zincink,Artist/Photographer - Web Developer & Producer,Dirty Jersey,False,"@Filthypaizon @KyleKashuv I see flushots as bullshit and my life experiences can give you the data to prove it - this vaccine is new &amp; as everyone knows, all beta tests are usually trash 🗑",True,0,0,0,0,2021-04-03 06:04:54 UTC,vaccines,-1.0
208,1378371684927934470,496241794,ChacoNapoleon,Chaco 🇺🇸 Dinè Hastiin ☕,🦅MAGAmerican Indian🇺🇸USMCVeteran⚔️friend of Israel 🇮🇱  #IndianCountry 🚫Blocked by tribal @NNPrezNez -So Be It, NavajoNation/SW ,False,The what's good for NM @GovMLG plan. https://t.co/qIS5767dIK,True,0,0,0,0,2021-04-03 15:39:53 UTC,vaccines,0.0
209,1378401926363111426,431762931,Ayjchan,Alina Chan,Postdoc at the Broad Institute of MIT and Harvard | my opinions are my own,"Cambridge, MA",False,"@RebeccaTig @Aegis_Trade The emergence of the most talked about variants of concern (UK, SA, Brazil) preceded the rollout of vaccines to the general population. It's extremely unlikely they have any connection to vaccine distribution.",True,0,0,0,0,2021-04-03 17:40:03 UTC,vaccines,1.0
210,1378229559674421249,534942420,JAMES_BASE_ATP,NaturalIndividual215,"Advocate for Accountability,challenger of status quo and hypocrisy in America and its codified laws of PRIVILEGE & damnation",PHILADELPHIA PA,False,"@IamNurseTrish @CDCgov I understand your position. I just feel like there is more to be told. For example whether the one and done or two shot vaccine,how long does it last? Can you be asymptomatic after vaccination &amp;transmit?- I heard multiple conflicting reports on that.",True,0,0,0,0,2021-04-03 06:15:07 UTC,vaccines,0.0
211,1378330154867568640,42289821,neoronnie42,Ronnie42,"Hi there, I am a graduate from university in games design, love 3d modeling, part time games tester.",uk,False,@lborsato @barkway @smurfnturf3 @harrylitman Hell no. Someone refusing to get vaccinated from a deadly virus while also refusing to use vaccine passport in 2021 is not the same as someone getting shot for just having a disability. That's completely messed up. Seriously this is deeply offensive. It is not ok.,True,0,0,0,0,2021-04-03 12:54:51 UTC,vaccines,0.0
212,1378259787410989059,216129445,mybollix,Chilli ‘Con’ Kearney,Constantly gallivanting. Not a known giver of sh*ts,🍀🇮🇪,False,"@andrewflood Andrew, why is South Africa lifting restrictions? Why are they not concerned about their own variant? Why is South Africa’s infection rates and death rates collapsing despite no vaccine rollout yet? Why are you so fixated on this variant?",True,0,0,0,0,2021-04-03 08:15:14 UTC,vaccines,0.0
213,1378247227437555713,79444678,kirakirakat,KiraKiraKat 🌟 青春革命 🏳️‍🌈 Commissions Closed,🇵🇭 🔞 @SeishunKakumei  ❤️ @ven_bright ❤️ | Game Artist Animator | Streamer | VTuber | Cosplayer | Performer | VO | Email: katlangomez@gmail.com,Philippines,False,"There's so many things wrong and frustrating about the current situation of covid in the PH i wish i could articulate to my foreign friends
 I kinda just wanna retort at my mother the reason we don't have other vaccine is cause of the person you  campaigned for president for.",True,0,0,0,0,2021-04-03 07:25:20 UTC,vaccines,-1.0
214,1378352819380494336,468943961,Amyohjay,Amy Ojibway,"Anishinaabekwe, queer, Minnesotan, mom of 3, former (!) cancer mom, sewist, she/her, just starting to actually use Twitter","Eden Prairie, MN",False,"@LindsayGuentzel Yep, happened with my first one. I had the same issue when I got the pneumonia vaccine (I am high risk because of asthma). That time it actually got infected. Thankfully, that prepared me for it this time.",True,0,0,0,0,2021-04-03 14:24:55 UTC,vaccines,0.0
215,1378126354739257344,3192597750,MatthewWolvert1,Matty,Anti-War Leftist Egalitarian He/Him Dabbler of Photography #blacklivesmatter,"Memphis, TN",False,Idk. Something about AZ not being coastal doesn’t sit right with me,False,0,0,0,0,2021-04-02 23:25:01 UTC,az-vaccine,
216,1378274853715869710,1333119595868250118,Shane27819640,Shane,Dad to two children 22 and 19 years old. Cat dad to Izzy my 2 year old. Divorced and loving life,"Accrington, England",False,@Marce_AZ That looks a great run 🏃‍♂️,True,0,0,0,0,2021-04-03 09:15:06 UTC,az-vaccine,
217,1378257233323065349,798582200,ElephantTechno,Elephant Tech News,Follow for the latest technology news!,The Internet ,False,CNET -  Vaccine hero Dolly Parton now fully vaccinated with second Moderna shot - CNET https://t.co/IbmGfzfneZ,False,0,0,0,0,2021-04-03 08:05:05 UTC,"m-vaccine,vaccines",1.0
218,1378137705536581632,246316434,corndoggydogg,Corn Doggy Dogg,Favorite movie = Red Dawn (huge Emilio fan),Tuktoyaktuk,False,"@the_ironsheik https://t.co/DpGuH6dLd9

Whatever it takes...

#covid #COVID19 #vaccine #vaccinated #vaccination #vaccinefinder #PfizerCOVID19Vacccine #Pfizer #moderna #johnsonandjohnson #vacine #vacination #vacinated #vaccinatedagainstcovid #vaccinatedandproud #vaccinationcertificate",True,0,0,0,0,2021-04-03 00:10:08 UTC,"m-vaccine,vaccines",1.0
219,1378235857648320515,312420231,DerekRobinson2,💧Derek Robinson,Musician and health care worker-I've always believed in a fair and just world which doesn't exist at the moment.   No DM’s.,"Wodonga, Vic, Australia",False,COVID-19 Vaccine AstraZeneca: benefits still outweigh the risks despite possible link to rare blood clots with low blood platelets | European Medicines Agency https://t.co/AqJ4FBhJYs via @EMA_News,False,0,0,0,0,2021-04-03 06:40:09 UTC,"az-vaccine,vaccines",1.0
220,1378318876971241475,966748844863246337,TheAnthonyMark,Anthony,Sleepwalking through life (he/him),"Birmingham, England",False,I thought the government said there was plenty of the AstraZeneca vaccine to go around? Were they lying about the supply or are they worried about its effectiveness? Why the change? https://t.co/lSVp9bwDdI,True,0,0,0,0,2021-04-03 12:10:02 UTC,"az-vaccine,vaccines",0.0
221,1376087889465970689,39459178,Randbreloaded,Soul Night Events,"Always put Christ first. Cool NYC events/Fundraisers join us. “Overcoming poverty is not a task of charity, it is an act of justice... poverty is not natural.",NYC,False,"The limit is 100 people for this event so get your ticket and vaccine ASAP  ""The Grand African Ball"" https://t.co/2rQBkFoKMx  @Randbreloaded #NYC #NewYork #event #party #Summer #outdoors #indoors #healthylifestyle #food #wine https://t.co/9SkLitnQYl",False,0,0,0,0,2021-03-28 08:24:53 UTC,vaccines,0.0
222,1376442805837574144,590876403,Dante__Alves,dante alves,kenyanboy/soldierboy,kenya,False,Received the Covid Jab. Lets go for the vaccine guys https://t.co/1CET8vInlL,False,0,0,0,0,2021-03-29 07:55:12 UTC,vaccines,1.0
223,1376660423609511937,56792145,lizzydeww,liz,818 ➡️ 702. family over everything. loyal to the Lakers and Dodgers.,LV/SFV,False,idk why they make it so hard for people to get the covid vaccine. y’all want everyone vaccinated but make people jump through hoops just to get it. make it make sense.,False,0,0,0,0,2021-03-29 22:19:56 UTC,vaccines,0.0
224,1376179818086203392,293498840,roseblago,roseb and Milo IT (Nina 💔 IT’16-‘20),"Travel ( esp. Venice, Portugal...) Art, Food, Crime Fiction, Theatre, Shopping...a little politics..terrier tales...photography...pattern..",Ireland,False,@HSELive Mr Reid said this in an Irish examiner article. However he doesn’t say what steps you should take if you’ve checked the list on the HSE website and you are in ‘very high risk’ category?! What do you do to ensure you get your vaccine at the correct time? https://t.co/NwuNOaXaGr,False,0,0,0,0,2021-03-28 14:30:11 UTC,vaccines,0.0
225,1376314460093157376,740264935519752196,SRHAJamaica,Southern Regional Health Authority,"The Southern Regional Health Authority ensures effective health care delivery to residents of Manchester, Clarendon and St. Elizabeth.",Jamaica,False,"Recap of a ‘BEAUTIFUL DAY’ at the Vaccination Blitz held yesterday where over 600+ senior citizens received their first dose of the Covid-19 vaccine.💉#GetVaccinatedGetBackToLife

@christufton @julietcuthbert @wcchen @themohwgovjm @theserhajm @wrhagovjm @mohnerha 

#SRHAJamaica https://t.co/TiGlfKPz5M",False,0,0,0,0,2021-03-28 23:25:12 UTC,vaccines,0.0
226,1375708053799063552,163562425,WithinNigeria,Within Nigeria,"News Media that sees Nigeria with an Eagle eye and shares the newsworthy aspect with you. Don’t be stale again, get amazing updates within Nigeria",Nigeria,False,"NPHCDA: 374,585 Nigerians have recieved COVID-19 vaccine,
READ at 👉 https://t.co/F9vWAT8HlJ https://t.co/YaX0H3o8bh",False,0,0,0,0,2021-03-27 07:15:34 UTC,vaccines,0.0
227,1375716761010601984,300433054,MaryvdHorden,Mary van der Horden,"Lid Landelijke Cliëntenraad, maatschappelijk betrokken. Secretaris commissie zorg welzijn wonen Koepel Gepensioneerden. Reacties zijn op persoonlijke titel.",IJmuiden,False,Europe is furious with the UK over vaccine supplies. So why is Australia being punished? https://t.co/HY7A592wwo,False,0,0,0,0,2021-03-27 07:50:10 UTC,vaccines,0.0
228,1374955522575720449,1276023818100838401,gamergirl17anon,Tea Time Alice,"gamer, constitution defender, information spreader, digital battlefield paladin, slayer of dragons, living in the rabbit hole, truther, Biblical",Kekistan,False,"why would the state require fully vaccinated workers to be covid tested once per week? 
because its not a vaccine perhaps? 
https://t.co/x4BSL6xUs2

#COVID19 #CovidVaccine #CovidVaccineScam",False,0,0,0,0,2021-03-25 05:25:16 UTC,vaccines,-1.0
229,1374656053342736386,102098902,fmtoday,Free Malaysia Today,Free and Independent #FMTNews Telegram: https://t.co/Xs6LInzbeK,Malaysia,False,The move illustrates the government's sensitivity to any criticism of the vaccine. #FMTNews #HK https://t.co/T3vuFzUQa8,False,0,0,0,0,2021-03-24 09:35:17 UTC,vaccines,0.0
230,1374804475412684800,2348554603,PreciousKashmir,Precious kashmir,"The most comprehensive coverage and up-to-the-minute news, breaking news,feature stories, videos, information on Kashmir, Business,Sports,city.",Srinagar,False,CoVID vaccine: About 34 cr people above 45 years https://t.co/aw1dP1PPmT,False,0,0,0,0,2021-03-24 19:25:04 UTC,vaccines,0.0
231,1374752842808926214,1335924234,aidanxmaldonado,AM⚜️,🇵🇷🇲🇽,🏘💰,False,"They giving out donuts for getting the vaccine, Biden skipping class walking round the halls. America a big ass High School lol",False,0,0,0,0,2021-03-24 15:59:54 UTC,vaccines,0.0
232,1376990106674941956,2217591657,pzbrookriley,Brook Riley,Working @ROCKWOOLInt to increase the ambition of the EU’s climate & energy policies. Before that @foeeurope doing the same. Own views.,Brussels ,False,‘They should stop reading the daily mail’ https://t.co/Y7eFreFJpl,False,0,0,0,0,2021-03-30 20:09:59 UTC,vaccines,0.0
233,1376929695392878592,1298623087735263232,lothar214782,Lex Lothar214782 Deplorable & Dorsey limited,"Yes. Mid 20th century artifact. KAG, MAGA..I micturate on globalism and will never paeon it! 1A, 2A!🇺🇸",Calezuela,False,Number of women to lose their unborn child after having the Covid Vaccine increases by 366% in just six weeks – The Daily Expose Is this part of a globalist horror show? Did Gates of Hell help engineer this? https://t.co/biRJOmV4V0,False,0,0,0,0,2021-03-30 16:09:56 UTC,vaccines,-1.0
234,1375024660220416001,1304389030327578626,DMUSDG16,DMU SDG 16 Hub,De Montfort University is the United Nations Academic Impact Hub for SDG16. Follow us for updates about this and all SDGs. To get involved e: dmusdg16@dmu.ac.uk,Leicester,False,"For things to get back to normal we need access to the vaccine to be fair around the world 🌍

What will global vaccine equality allow you to do again?

#OnlyTogether @UN https://t.co/cT1qaaX9Gj",False,0,0,0,0,2021-03-25 10:00:00 UTC,vaccines,0.0
235,1374769200623943683,2901280476,h_visibility,Cyrus - Chainsaw Man Stan Acc,"🖥 Digital Artist 🤼‍♂️ Host of #SPOTCALLERS & #TheWarReport on @TheAShowRNC 🇭🇹 I said “drink up, bruh” on GTA once and now people think I’m unhinged","Miami, FL",False,vaccine appointment secured https://t.co/M1yAu2Gxbv,False,0,0,0,0,2021-03-24 17:04:54 UTC,vaccines,1.0
236,1375933111687651342,1239022812414857217,liv_but_cool,take a hot piss,"any pronouns                                                            
i hate two things; wind turbines, and the lack of lore in the cars cinematic universe","Austin, TX",False,"any remotely urgent conversation that i am a part of i will very likely inturupt you with something fucking stupid, my mom was discussing vaccine options with me and i said ""man this one arm vein of mine is fucking huge"" and then squished it for the rest of the conversation",False,0,0,0,0,2021-03-27 22:09:52 UTC,vaccines,0.0
237,1374682960092405764,941689824,HelgaSpeck,Helga Speck #IamEuropean #NHSblueheart 💙,Supporting the underdog ~ persecuted by loonies.  Ex resident of Holmwood NCH. Bristol,Birmingham,False,"He has no shame at all.

""Johnson hailed the fact that more than 28 million people have been given a first jab in the UK, saying: “The reason we have the vaccine success is because of capitalism, because of greed my friends.”

https://t.co/kgXxj4p4IO",False,0,0,0,0,2021-03-24 11:22:12 UTC,vaccines,0.0
238,1376675510349012992,517008659,wren_bee,René,it's good to be a leo,California,False,"Anyone else with a blood clotting disorder having concerns about the effects of #CovidVaccine on their system (and not getting straight answers form health officials)?

#protein-s-deficiency #lupusanticogaulant (not lupus)

https://t.co/xUvRhl7jcf",False,0,0,0,0,2021-03-29 23:19:53 UTC,vaccines,-1.0
239,1375846353541156869,176562564,jsstansel,Jon-Stephen Stansel,"I say things louder for the people in the back. 
Freelance Social Media Manager Currently Tweeting for @InvincibleHQ on @PrimeVideo | Co-host @ThoughtFeedPod","Conway, AR",False,Got my first round of the vaccine today!,False,1,0,0,0,2021-03-27 16:25:07 UTC,vaccines,1.0
240,1376124413532377089,1224180870124384256,onstart_live,onStart Live!,"Get #news headlines, inspirational #quotes, and daily #history sent to your twitter feed on the hour! Build your own beautiful start page @ https://t.co/Bg7NQFQkdZ",Cyberspace,False,Happening Now: Covid vaccine: How many people has India vaccinated? https://t.co/XdmX86HYwB,False,0,0,0,0,2021-03-28 10:50:01 UTC,vaccines,0.0
241,1376954846792810498,1362177019,NahidAlaei,N A,"An Award Winning British SME Director. Enabling Excellence. A kind hearted Londoner! Interested in the UK/EU Politics, Economy.RTs are RTs no more or less","London, UK",False,Germany Probes Astra Vaccine After Berlin Partly Halts Use - Bloomberg https://t.co/AV75ytULxb,False,0,0,0,0,2021-03-30 17:49:52 UTC,vaccines,-1.0
242,1376066529524129793,267363731,baggie_ade,Ade Brandwood,WBA & Salford City season ticket holder based in Manchester & follows England h&a plus FC St Pauli,Manchester,False,"We are constantly told by the UK Government the vaccine is the game changer. 

How can Netherlands have 5,000 fans at their game yesterday with far fewer people vaccinated?

The vaccine isn't the game changer. The game changer is the UK Public.

https://t.co/7H91PMtvYH",False,0,0,0,0,2021-03-28 07:00:01 UTC,vaccines,0.0
243,1375125302402244609,329768621,My3Alexandra,Office Of NJ Governor Elect :) Alex Allis,"""The Truth Is Always More Interesting, More Freeing.""  I tweet the truth.  Spectrum Mom. Independent thinker, voter.  Love my state NJ   #JerseyDeservedBetter",New Jersey,False,"According to Big Pharma and our government #Vaccines are only pharmacological products without side effects.  Only products made that is one size fits all. No harm no injury.

This is supposed to be the ""Land Of The Free Home Of The Brave""

Just don't mention vaccine side effects",False,0,0,0,0,2021-03-25 16:39:55 UTC,vaccines,0.0
244,1375678944586956802,1329110497640243203,PatriotGrlNxtDR,PatrioticGirlNxtDoor,Constitutionalist Giving A Voice to the Voiceless. Speaking Truth the Texan way with no bullshit!!🇺🇸DON’T CA MY TX🇺🇸 Texas is a RED STATE!!,"Texas, USA",False,Hey @GregAbbott_TX @KenPaxtonTX why don’t you guys work on a bill like this one in Tennessee that prevents businesses from discriminating against people who don’t get the Covid vaccine or masks? This is what you should be doing. @AllenWest @DonHuffines @SenatorBobHall https://t.co/spUzWRc2er,False,0,0,0,0,2021-03-27 05:19:53 UTC,vaccines,0.0
245,1376431428272062467,1365120364171431941,ValleyVax,PioneerValleyVax,"I monitor COVID vaccine appointment availability in the Pioneer Valley, MA. When appointments become available I'll keep you posted. Appointments fill quickly.","Amherst, MA",False,"Vaccine may be available at the Springfield CVS
https://t.co/dgjCLmtXan
03/29/21 03:09:59",False,0,0,0,0,2021-03-29 07:10:00 UTC,vaccines,0.0
246,1375673982762905604,929511504583409664,alvin_bustria,Kgwd. Lowkey ☝🏼,Tall | Handsome | Whimsical | Food Junkie | Listener | MS Office Proficient | Bonafide Public Servant | Religious | Pasta | Dancer | Smoothies | Single | Loner,Manila City,False,Done 1st Dose of Astra Zeneca Vaccine. Thank you Lord and Thanky you City of Manila. https://t.co/3rTndXOq3L,False,0,0,0,0,2021-03-27 05:00:10 UTC,vaccines,1.0
247,1376499390861479937,712676897,Jude_Mugabi,The Usual Suspect 🎩,"Co-founder @fastlane_media | Interests:- PR,New media,Regulation,Finance,Economy,Trade,Data,Social Justice,Infrastructure,Policy,Climate | Dale Carnegie student",On the move,False,"Monthly reminder that Hon. Edward Sekandi is still the VP of Uganda &amp; is carrying on with his duties. Today, he participated in the #COVIDVaccinationUG exercise getting his first jab.
📷: @newvisionwire https://t.co/UWOaZMm1HG",False,0,0,0,0,2021-03-29 11:40:03 UTC,vaccines,0.0
248,1376912062614540296,38293535,_acabrera,Andrew Cabrera,he/him,"Orlando, FL",False,I want a vaccine passport just because it makes the righties mad.,False,0,0,0,0,2021-03-30 14:59:52 UTC,vaccines,0.0
249,1376797577497075713,4857700632,BJS_India,Bharatiya Jain Sanghatana,"BJS addresses national concerns and work in the areas of Education, Social Development and Disaster Response.","Pune, India",False,"#NEWS: 10 Help Desks Begin to Help Residents with Vaccination Process in Dharavi.

MyBmc Desh Apnayen CREDAI MCHI

#missionlasikaran #dharavi #mumbai #vaccine #covid_19 https://t.co/C6R2gg2IEz via @FacebookWatch",False,0,0,0,0,2021-03-30 07:24:56 UTC,vaccines,0.0
250,1376189825028612100,22721571,katykooped,🐔 stay (katy) kooped up 🐔,"writer/theatre artist| mixed south asian american | southern| she/her| 29| ♑️ ☉ ♉️ ☾ ♓️ ↑| bi | see also: @staypluckymedia, @teawitchery, @magicalb1tch","Raleigh, NC",False,waiting to get my first vaccine dose 😤🙌 https://t.co/n7EYejzRZb,False,0,0,0,0,2021-03-28 15:09:57 UTC,vaccines,0.0
251,1375743194009382914,4174131,euphrosene,Euphrosene Labon aka Wise El,ALL are on spiritual journeys; this is mine. Wise El is my mystic cartoon character. Author: Wise El on God/Wise El's Big Thoughts+. Strong opinions expressed.,West Sussex,False,"""The vaccine is authorised for emergency use only, and still in live trials until 2023- They are unable to to administer vaccine if the lockdown ends, because the emergency ends with it"" 

Apparently.",False,0,0,0,0,2021-03-27 09:35:12 UTC,vaccines,0.0
252,1376339606212251651,53928746,zettercakes,𝕷𝒊ᵶ𝐞ʈʈ𝐞 𝕽-𝕵,she/her • writer/1D stan• MFA in CNF @smcmfa ('21) • mental illness • #BLM • words in @dailydrunkmag @OARjournal & @sadgirlreview 💖💜💙,"Berkeley, CA",False,got my 2nd vaccine dose and so far the side effects aren't too noticeable and i hope this tweet doesn't age poorly,False,0,0,0,0,2021-03-29 01:05:07 UTC,vaccines,0.0
253,1375209645074178049,247351807,NFIDvaccines,NFID,Non-profit educating public & healthcare professionals on prevention and treatment of infectious diseases across the lifespan #StopTheSpread #COVID-19,"Bethesda, MD",False,Early Evidence of the Effect of #COVID-19 #Vaccine https://t.co/gXb4Y9mWYL via @NEJM https://t.co/YLUSF228zq,False,0,0,0,0,2021-03-25 22:15:04 UTC,vaccines,0.0
254,1375116515360509960,884415633223540740,YPRadioNews,Yellowstone Public Radio,"📻 Eastern Montana and northern Wyoming's @NPR station for regional news, culture, jazz and classical. ☀️ A rare medium well done. ☀️https://t.co/x3ocZTtVNZ","Billings, MT",False,Missoula County Plans To Broaden COVID-19 Vaccine Availability Sunday #mtnews #covid19 https://t.co/H9bQbV65uc,False,0,0,0,0,2021-03-25 16:05:00 UTC,vaccines,0.0
255,1374930372379688963,1020699038,felder47,mikeyokart,(he/him),"Columbia, PA",False,We getting that vaccine baby!,False,0,0,0,0,2021-03-25 03:45:20 UTC,vaccines,1.0
256,1374615186099695616,1292845544319025152,wappwew,Wappwew uwu,"The owo nyews nyetwowk òwó. Owoifies Rappler's tweets (not affiliated). Joke onwi, since this countwy's a joke at this point anyways uwu",Phiwippwines,False,"&lt;3  Densing says da DIWG is stiww vewifying wepowts of at weast five othew WGU officiaws who awwegedwy skipped da vaccine wine.

Among those cases is Mayow Ewanito Peña of Mingwaniwwa, Cebu who took da AstwaZeneca jab on Tuesday. | via 
 (｀へ´)
https://t.co/43elHIPNF3",False,0,0,0,0,2021-03-24 06:52:54 UTC,vaccines,0.0
257,1376834115903840263,97236879,ajltucker,アダムです '¯\_(ツ)_/¯' 🇬🇧↔️🇯🇵 💙,"Proud Father, #AllergyAware, IT Project Manager #NHS, #Arduino #RaspberryPI, #Python, tech geek, Tea aficionado, & Chelsea fan. ローソン派。猫派 🍵💙",Stuck in Vim,False,"Just bought a job lot of 150 Microsoft Office 97 CD's from ebay and have an unyielding compulsion to access Microsoft Encarta.

Not sure if its anything to do with the second covid vaccine I just had? 🤔

#vaccination 
#CovidVaccine",False,0,0,0,0,2021-03-30 09:50:08 UTC,vaccines,0.0
258,1374929016046694404,939964050158620673,tannersmiithh,Darla Jenkins,nhs ‘21 ♌︎ | entp,he slash him,False,this vaccine got me faded 🥴😵🧪,False,0,0,0,0,2021-03-25 03:39:57 UTC,vaccines,0.0
259,1376304315304964097,2789742375,RivasElenaRivas,Dr Elena Rivas,computational biologist. algorithms for genomics. now worried about sustainability from personal 2 country 2 planet (and I didn't even predict the pandemic).,"Cambridge, MA",False,How a Javits Center Vaccine Nurse Spends Her Sundays https://t.co/tpHiaJBwY0,False,0,0,0,0,2021-03-28 22:44:53 UTC,vaccines,0.0
260,1376018777670836231,28525658,cruedo,Martin Clayton,"... the measure of my dreams... (MacGowan, S)","Holmfirth, UK",False,"39hrs post vaccine, just got up to change out of sweat ridden pjs. Again... Got a bottle of small batch #elijahcraig arriving today and @BMSupdates #ItsBristolBaby tonight. Please, please go away!",False,0,0,0,0,2021-03-28 03:50:16 UTC,vaccines,0.0
261,1375161833833762818,753221787937337344,NativeSonNow,Native Son,"We are a movement of Black Gay Men who inspire, empower, and celebrate each other. We harness our collective power! #OurVoice #OurStory #OurPower #NativeSon","Manhattan, NY",False,"Join our virtual Black Gay Wellness Summit
ELEVATE YOUR LIFE: COVID-19 VACCINE JOURNEY  
FRIDAY, MARCH 26, 2021 3:10 PM EST / 12:10 PM PST
Register here: https://t.co/OurzC6gyZn
#NATIVESONBLACKGAYWELLNESS https://t.co/m1Zn7TezHS",False,0,0,0,0,2021-03-25 19:05:05 UTC,vaccines,0.0
262,1375670163316613120,4147851292,EddieFetherman,"Eddie ""Unknown Veteran™"" Fetherman","Former U.S. Army #Infantryman, service-connected #disabled #Veteran, #progressive #activist #VeteransHelpingVeterans. mailto: unknownveteran.com@gmail.com","Milwaukee, WI",False,"Eddie thinking of T
ars tarkas

Vaccine is a legal term, watch for it.",False,0,0,0,0,2021-03-27 04:45:00 UTC,vaccines,0.0
263,1376806418993487873,924938837545160704,piathelady,Priyanka Sharma,"Let’s just talk about “Food, Music, Movies, politics”","Mumbai, India",False,"There should be vaccine for all in Maharashtra, age factor should be reconsidered. There are lives on stake and this shouldn’t be politicise. Centre should rethink on amendments needed in any state going through this kind of hazard @narendramodi @AmitShah @drharshvardhan",False,0,0,0,0,2021-03-30 08:00:04 UTC,vaccines,0.0
264,1374960580071583748,4774969895,RoadsOfMumbai,Roads of Mumbai 🇮🇳,"Public Transport | Road Safety | Automobiles | Alternate Transport | Environment | Tech | Civic Issues | 📰 https://t.co/cUh9yeIkK8

📪 hello@roadsofmumbai.com","Mumbai, India",False,"Can anyone from @MoHFW_INDIA confirm if this creative about #CovidVaccine doing rounds in Whatsapp groups authentic and genuine information?

Because on the Covid Vaccine certificate it is mentioned second dose after 28 days for Covishield

@AskDrShashank @drharshvardhan https://t.co/hsVVawyzeW",False,0,0,0,0,2021-03-25 05:45:22 UTC,vaccines,0.0
265,1375862681563848706,20165195,OwensboroMI,Messenger-Inquirer,"The hometown news source for Owensboro, KY.","Owensboro, KY",False,"@AudubonArea1 has offered free public transport for residents to get to their COVID-19 vaccine appointments for about 3 months through the AACS Green River Intra-County transit System, or GRITS. Need a ride to your appointment? Call 270-686-1651.
https://t.co/jwz0DKSdLm",False,0,0,0,0,2021-03-27 17:30:00 UTC,vaccines,0.0
266,1375020901373206528,244041978,wdtimes1,WatertownDailyTimes,"Daily paper based in Watertown, Wis., covering Dodge and Jefferson counties since 1895. Owned and operated by Adams Publishing Group (APG Media)","Watertown, WI",False,"As thousands of doses of vaccine arrive each week in Jefferson County, health officials say 25 percent of residents have rolled up their sleeves to get at least one dose as of Wednesday. https://t.co/jt9jeFok5J",False,0,0,0,0,2021-03-25 09:45:04 UTC,vaccines,0.0
267,1376859214103130113,470357978,AngryTheInch,Mia Stålnacke,"Kiruna Ambassador Of The Year 2020 - Lighthunter in subarctic 🇸🇪 - squirrels - published by  @NatGeo @Forbes @Nature

 https://t.co/EYs1ZQ0OGC","Kiruna, Sweden",False,"Hey you!
Get vaccinated if/when you can.
#VaccinesWork
Just found out I'm getting my second and final jab tomorrow. 🙏 https://t.co/IOWdRYoPUz",False,0,0,0,0,2021-03-30 11:29:52 UTC,vaccines,1.0
268,1376462962630737920,1081622333100617728,Techvida_ng,Techvida,"Breaking technology news, analysis, and opinions from Techvida. #Tech #Technology","Lagos, Nigeria",False,Vaccine makers should license technology to overcome ‘grotesque’ inequity: WHO https://t.co/LuhUnPAkS1,False,0,0,0,0,2021-03-29 09:15:18 UTC,vaccines,0.0
